time_s,face_id,x1,y1,x2,y2
385.2,15,485,60,526,108
385.4,14,362,52,401,98
385.4,17,251,64,287,112
385.4,16,125,46,166,101
385.4,15,485,61,525,108
385.6,13,326,61,424,202
385.8,13,326,61,424,201
386.0,13,326,62,424,201
386.2,13,328,62,424,200
386.4,13,328,63,425,199
386.6,13,328,64,425,197
386.8,20,313,53,421,223
387.0,20,315,53,422,235
387.2,20,315,52,423,223
387.4,20,316,52,423,223
387.6,20,317,53,424,233
387.8,20,318,52,425,222
388.0,20,318,52,425,223
388.2,20,319,54,426,230
388.4,20,319,54,427,222
388.4,-1,499,103,539,161
388.6,20,319,54,426,224
388.6,-1,498,103,537,162
388.8,20,318,53,426,231
389.0,20,318,53,426,222
389.2,20,318,53,425,223
389.4,16,262,106,294,151
389.4,15,151,113,179,146
389.4,14,45,104,79,147
389.4,17,341,122,368,161
389.4,20,450,42,519,142
389.6,14,46,104,79,149
389.6,15,151,113,180,147
389.6,16,262,106,294,151
389.6,20,448,43,515,140
389.6,17,341,122,369,161
389.8,14,46,105,79,148
389.8,15,151,113,180,146
389.8,16,262,106,294,151
389.8,20,446,42,511,141
389.8,17,341,122,368,161
390.0,14,46,105,80,148
390.0,15,151,113,180,146
390.0,16,262,106,294,151
390.0,17,341,123,369,161
390.0,20,440,43,505,145
390.2,14,47,106,80,148
390.2,16,263,106,294,151
390.2,15,152,113,181,147
390.2,17,341,122,369,161
390.2,20,437,42,500,140
390.4,16,262,106,295,150
390.4,14,47,109,81,152
390.4,15,152,113,181,146
390.4,17,341,123,369,161
390.4,20,434,41,495,138
390.6,16,262,106,294,150
390.6,15,152,113,181,146
390.6,20,432,41,488,139
390.6,14,48,111,81,154
390.6,17,341,123,368,161
390.6,25,428,123,446,145
390.8,16,262,106,294,150
390.8,15,152,113,181,146
390.8,14,49,112,82,155
390.8,17,341,123,368,161
390.8,20,431,43,484,138
390.8,25,403,121,420,142
391.0,16,262,106,294,150
391.0,14,49,112,82,155
391.0,17,340,122,369,161
391.0,15,153,113,181,146
391.0,20,429,43,481,139
391.0,-1,374,122,392,145
391.2,16,262,106,294,150
391.2,14,49,113,83,155
391.2,15,152,114,181,146
391.2,17,340,123,368,161
391.2,20,430,43,478,138
391.4,16,262,107,294,151
391.4,17,341,124,368,162
391.4,14,49,114,83,156
391.4,15,152,113,181,146
391.4,20,430,44,475,137
391.4,25,311,119,329,143
391.4,8,401,133,410,146
391.6,16,262,106,294,151
391.6,17,341,124,368,161
391.6,15,152,113,181,146
391.6,14,50,116,83,156
391.6,20,430,44,473,137
391.8,16,262,106,294,151
391.8,17,341,123,368,162
391.8,15,152,114,181,146
391.8,14,51,117,84,155
391.8,20,430,44,473,137
391.8,25,238,110,259,137
392.0,16,263,106,294,150
392.0,17,340,122,368,162
392.0,15,153,114,181,146
392.0,14,52,117,86,156
392.0,25,198,112,219,138
392.0,20,431,44,472,137
392.2,16,263,106,294,150
392.2,14,53,117,87,156
392.2,17,340,122,368,162
392.2,15,153,114,181,146
392.2,20,431,46,472,137
392.4,16,263,106,294,151
392.4,14,53,114,86,155
392.4,15,152,113,181,146
392.4,17,340,122,368,162
392.4,25,114,106,138,137
392.4,20,431,47,472,137
392.6,16,263,106,295,151
392.6,15,152,113,181,147
392.6,17,340,122,368,162
392.6,14,53,111,86,156
392.6,20,431,48,472,137
392.8,16,263,106,295,151
392.8,15,152,114,180,147
392.8,17,340,122,368,162
392.8,14,53,110,86,156
392.8,25,20,94,45,129
392.8,20,432,48,472,137
393.0,20,230,36,312,169
393.2,20,227,38,310,170
393.4,20,227,37,309,169
393.6,20,230,37,312,170
393.8,20,231,39,315,172
394.0,20,227,39,310,172
394.2,20,227,38,309,168
394.4,20,227,39,310,167
394.6,20,228,39,311,168
394.8,20,178,54,286,207
395.0,20,178,52,286,204
395.2,20,181,48,286,190
395.4,20,182,45,284,176
395.6,20,179,46,280,170
395.8,20,177,46,278,168
396.0,20,177,46,278,170
396.2,20,177,46,278,174
396.4,20,177,46,278,191
396.6,20,176,55,281,212
396.8,20,174,57,282,220
397.0,20,172,57,280,221
397.2,20,172,58,280,220
397.4,20,174,61,282,222
397.6,20,174,57,280,220
397.8,20,170,56,274,218
398.0,20,477,43,552,151
398.2,20,479,39,561,150
398.2,15,582,96,611,130
398.4,20,478,39,562,151
398.4,15,582,95,611,130
398.6,20,478,42,563,151
398.6,15,582,95,611,130
398.8,20,480,42,564,151
398.8,15,583,95,612,130
398.8,17,324,98,352,134
399.0,20,482,41,566,150
399.0,15,584,95,612,130
399.2,20,482,42,566,150
399.2,15,584,95,612,131
399.4,20,481,43,565,151
399.4,14,416,92,446,129
399.4,15,584,96,612,130
399.6,20,480,42,564,151
399.6,14,415,91,446,128
399.6,15,584,96,612,130
399.6,16,361,88,393,130
399.8,20,479,43,564,152
399.8,17,324,95,352,134
399.8,14,416,90,446,127
399.8,16,362,87,393,131
399.8,15,584,96,612,131
400.0,20,479,43,563,152
400.0,14,416,89,447,126
400.0,17,324,96,351,134
400.0,15,584,96,612,131
400.0,16,362,87,393,131
400.2,20,479,43,563,153
400.2,14,416,88,447,126
400.2,17,324,96,352,134
400.2,15,583,95,612,131
400.2,16,362,87,393,131
400.4,20,478,42,562,153
400.4,17,324,96,352,134
400.4,15,583,95,612,131
400.4,14,416,89,446,127
400.4,16,362,87,394,131
400.6,20,477,43,561,154
400.6,17,324,96,353,134
400.6,14,416,90,447,127
400.6,15,583,96,612,131
400.6,16,363,87,394,131
400.8,20,477,43,560,154
400.8,14,417,90,447,127
400.8,15,583,96,612,131
400.8,17,325,96,353,135
400.8,16,363,87,394,131
401.0,20,476,43,559,156
401.0,14,417,90,447,127
401.0,17,325,96,353,134
401.0,15,583,96,611,131
401.0,16,364,87,394,131
401.2,14,416,91,446,129
401.2,17,325,96,353,134
401.2,20,473,47,555,158
401.2,16,363,87,394,130
401.2,15,581,97,609,131
401.4,14,415,91,445,130
401.4,16,363,88,394,129
401.4,17,325,96,353,135
401.4,20,470,47,553,158
401.4,15,581,97,609,131
401.6,14,415,91,445,129
401.6,16,364,88,394,129
401.6,17,326,96,353,135
401.6,20,469,46,551,159
401.6,15,580,96,608,131
401.8,14,415,91,446,129
401.8,16,364,88,394,129
401.8,17,325,96,353,135
401.8,20,469,46,550,159
401.8,15,580,96,609,130
402.0,14,415,91,446,129
402.0,16,364,88,395,129
402.0,17,326,96,353,135
402.0,20,468,46,550,159
402.0,15,580,96,608,131
402.2,14,415,91,446,129
402.2,16,364,88,394,129
402.2,17,325,97,353,135
402.2,20,468,45,549,159
402.2,15,580,96,608,131
402.4,14,415,91,446,129
402.4,16,364,88,394,129
402.4,17,325,96,353,135
402.4,20,467,45,548,160
402.4,15,580,96,609,131
402.6,14,415,91,445,129
402.6,16,364,88,394,129
402.6,17,325,96,353,135
402.6,20,466,44,547,160
402.6,15,580,97,608,131
402.8,20,228,49,310,187
403.0,20,229,49,312,186
403.2,20,228,48,311,185
403.4,20,228,45,311,179
403.6,20,227,41,312,171
403.8,13,320,66,418,200
404.0,13,321,66,420,205
404.2,13,320,67,421,211
404.4,13,318,68,418,212
404.6,13,313,73,416,214
404.8,13,313,71,416,209
405.0,13,316,71,418,214
405.2,13,320,69,420,212
405.4,13,323,76,423,217
405.6,13,325,78,425,217
405.8,13,326,73,426,214
406.0,13,326,69,424,205
406.2,13,327,66,427,206
406.4,13,327,66,424,199
406.6,13,328,67,425,199
406.8,13,328,68,426,201
407.0,20,227,35,308,161
407.2,20,228,39,310,170
407.4,20,228,38,309,172
407.6,20,227,39,309,171
407.8,20,227,39,309,172
408.0,20,225,40,309,172
408.2,20,224,40,308,171
408.4,15,219,54,296,160
408.6,15,221,56,298,161
408.8,15,220,57,297,164
409.0,15,220,60,298,167
409.2,15,220,61,297,168
409.4,15,220,59,297,169
409.6,15,219,55,297,165
409.8,15,221,54,297,160
410.0,15,221,53,297,161
410.2,15,222,52,298,161
410.4,15,223,54,300,159
410.6,15,224,53,301,162
410.8,15,225,53,301,160
411.0,15,225,52,301,163
411.2,15,225,54,301,163
411.4,15,224,54,301,163
411.6,15,223,56,300,159
411.8,20,229,38,312,171
412.0,20,233,40,315,174
412.2,20,234,43,316,178
412.4,20,234,44,316,179
412.6,20,235,44,317,182
412.8,20,235,44,318,183
413.0,20,232,41,315,173
413.2,20,226,39,309,168
413.4,20,225,39,309,168
413.6,26,350,40,419,148
413.8,26,349,38,418,143
414.0,26,346,37,415,140
414.2,26,346,38,416,142
414.4,26,347,40,417,145
414.6,26,347,43,418,148
414.8,26,348,41,418,145
415.0,26,347,39,417,140
415.2,26,347,38,417,143
415.4,26,346,39,416,141
415.6,26,344,39,416,145
415.8,26,345,44,416,149
416.0,26,347,47,418,152
416.2,26,349,52,419,156
416.4,26,350,54,421,157
416.6,26,350,54,420,156
416.8,26,350,54,420,155
419.2,20,265,51,387,275
419.4,20,264,53,386,275
419.6,20,263,53,384,276
419.8,20,262,54,383,277
420.0,20,259,57,383,278
420.2,20,257,60,381,279
420.4,17,248,89,259,104
420.4,16,283,82,295,99
420.4,14,202,87,214,103
420.4,15,327,88,338,102
420.6,17,248,89,259,104
420.6,16,283,82,295,99
420.6,15,327,88,338,101
420.6,14,202,87,214,103
420.6,-1,492,38,502,53
420.8,17,248,89,259,104
420.8,16,283,82,295,99
420.8,15,327,89,338,102
420.8,14,202,86,214,103
421.0,17,248,89,259,104
421.0,16,283,82,295,99
421.0,14,202,87,214,103
421.0,15,327,89,338,102
421.2,16,283,82,295,99
421.2,17,248,89,259,104
421.2,14,202,87,214,103
421.2,15,327,89,338,102
421.4,16,283,82,295,99
421.4,17,248,89,259,104
421.4,14,202,87,214,103
421.4,15,327,89,338,102
421.6,16,282,82,295,99
421.6,17,248,89,259,104
421.6,14,202,87,214,103
421.6,15,327,88,338,102
421.8,16,283,82,294,99
421.8,17,248,89,258,104
421.8,14,202,86,214,103
421.8,15,326,88,338,102
421.8,-1,620,38,629,51
422.0,16,283,82,294,99
422.0,17,247,89,258,104
422.0,14,202,86,214,103
422.0,15,326,88,338,102
422.2,16,283,82,294,99
422.2,17,247,89,258,104
422.2,14,202,86,214,103
422.2,15,326,89,338,102
422.4,16,282,82,294,99
422.4,14,202,87,214,103
422.4,17,247,89,258,104
422.4,15,326,88,338,102
422.4,-1,369,0,378,13
422.6,14,202,87,215,104
422.6,16,282,82,294,99
422.6,17,247,89,258,104
422.6,15,326,89,338,102
422.6,-1,349,4,359,17
422.8,20,267,67,387,281
423.0,20,269,64,390,277
423.2,20,270,62,391,277
423.4,20,275,66,397,273
423.6,20,277,63,399,273
423.8,20,280,62,402,274
424.0,20,283,62,403,275
424.2,20,276,64,397,280
424.4,20,271,64,392,276
424.6,20,269,67,389,280
424.8,17,219,55,276,134
424.8,16,360,27,421,116
425.0,17,219,55,275,134
425.0,16,360,29,421,118
425.2,17,218,55,275,134
425.2,16,360,29,422,117
425.4,17,217,55,274,135
425.4,16,360,29,421,117
425.6,17,216,55,273,135
425.6,16,358,28,420,118
425.8,17,215,55,272,135
425.8,16,357,28,419,118
426.0,17,214,55,271,135
426.0,16,355,28,417,117
426.2,17,214,55,271,135
426.2,16,355,28,417,115
426.4,17,214,54,271,135
426.4,16,355,28,416,115
426.6,26,193,39,293,179
426.8,26,191,40,292,178
427.0,26,191,41,293,180
427.2,26,192,44,294,182
427.4,26,192,45,293,182
427.6,26,191,44,292,181
427.8,26,189,44,290,181
428.0,26,186,42,288,181
428.2,26,185,41,288,181
428.4,20,272,62,392,273
428.6,20,274,62,396,273
428.8,20,277,65,399,271
429.0,20,277,65,399,274
429.2,20,269,62,391,276
429.4,20,268,58,389,271
429.6,20,269,61,388,280
429.8,20,273,64,392,279
430.0,20,270,68,390,275
430.2,20,258,65,375,285
430.4,20,267,66,385,280
430.6,15,216,52,294,154
430.8,15,217,51,294,153
431.0,15,220,50,297,152
431.2,15,223,49,300,151
431.4,15,224,49,300,150
431.6,15,223,50,300,150
431.8,15,224,53,301,154
432.0,15,225,55,302,155
432.2,9,465,62,508,120
432.2,10,317,43,362,109
432.4,9,465,61,510,120
432.4,10,317,44,362,109
432.6,9,466,61,511,121
432.6,10,317,44,362,109
432.8,9,466,61,511,119
432.8,10,317,44,362,109
433.0,9,467,60,512,119
433.0,10,317,44,362,109
433.2,9,465,61,510,119
433.2,10,317,44,362,109
433.4,9,465,62,509,120
433.4,10,317,44,362,110
433.6,9,464,62,509,120
433.6,10,317,44,362,110
433.8,9,464,62,509,121
433.8,10,317,44,362,110
434.0,9,464,61,509,120
434.0,10,317,44,361,110
434.2,9,464,61,509,120
434.2,10,318,45,362,110
434.4,13,316,67,419,213
434.6,13,309,62,415,210
434.8,13,307,59,414,201
435.0,13,308,65,415,210
435.2,13,312,68,415,217
435.4,13,314,68,415,216
435.6,26,446,33,485,92
435.6,20,179,66,292,237
435.8,26,446,32,486,92
435.8,20,182,65,293,236
436.0,26,446,32,486,92
436.0,20,184,66,295,238
436.2,26,446,33,486,92
436.2,20,185,67,296,236
436.4,26,447,33,487,93
436.4,20,186,67,296,236
436.6,20,184,68,294,237
436.6,26,447,33,488,93
436.8,26,447,33,488,92
436.8,20,186,67,296,238
437.0,26,447,33,488,92
437.0,20,185,67,295,238
437.2,26,447,33,488,92
437.2,20,184,66,294,236
437.4,26,447,33,488,92
437.4,20,185,66,295,238
437.6,26,448,33,489,92
437.6,20,185,65,295,237
437.8,26,448,33,488,93
437.8,20,185,66,296,238
438.0,26,448,33,488,92
438.0,20,184,64,295,237
438.2,26,448,33,488,92
438.2,20,184,66,295,238
438.4,26,448,33,488,92
438.4,20,183,66,294,234
438.6,26,448,33,488,92
438.6,20,181,66,293,235
438.8,26,448,33,488,92
438.8,20,180,67,292,235
439.0,26,448,32,488,92
439.0,20,180,67,293,238
439.2,26,447,33,488,92
439.2,20,180,67,293,238
439.4,26,447,33,487,93
439.4,20,180,67,293,237
439.6,26,447,34,488,94
439.6,20,181,68,292,237
439.8,26,448,34,489,94
439.8,20,180,69,292,237
440.0,26,451,32,492,95
440.0,20,180,69,291,236
440.2,26,455,32,496,94
440.2,20,180,69,291,236
440.4,26,458,31,499,92
440.4,20,181,69,292,235
440.6,26,460,31,503,91
440.6,20,180,69,291,235
440.8,26,462,31,504,90
440.8,20,179,69,290,234
441.0,20,227,37,310,168
441.2,20,228,36,311,163
441.4,20,228,36,311,162
441.6,20,227,36,312,161
441.8,20,229,35,313,163
442.0,20,240,36,323,167
442.2,20,241,36,324,171
442.4,20,235,38,318,171
442.6,20,222,40,309,166
442.8,20,215,41,304,166
443.0,26,347,36,416,136
443.2,26,350,38,418,145
443.4,26,352,37,419,142
443.6,26,354,37,420,142
443.8,26,354,40,422,146
444.0,26,353,45,422,150
444.2,26,352,46,421,147
444.4,26,352,43,420,147
444.6,26,352,41,420,143
444.8,26,350,46,420,149
445.0,26,350,51,420,152
445.2,26,351,52,420,152
445.4,20,233,41,315,169
445.6,20,232,43,317,177
445.8,20,235,40,321,173
446.0,20,237,43,323,177
446.2,20,236,42,321,174
446.4,20,228,44,312,172
446.6,26,357,35,424,138
446.8,26,355,35,422,139
447.0,26,356,36,424,142
447.2,26,356,43,424,147
447.4,26,356,51,425,154
447.6,26,357,52,425,154
447.8,26,358,52,426,153
448.0,26,361,54,429,154
448.2,26,363,54,431,155
448.4,26,364,54,432,155
448.6,26,363,52,431,152
448.8,26,363,52,430,152
449.0,26,361,51,429,151
449.2,26,362,45,429,146
449.4,26,359,41,426,145
449.6,26,353,43,419,146
449.8,26,351,45,417,149
450.0,26,349,46,416,150
450.2,20,236,43,323,175
450.4,20,237,44,326,178
450.6,20,237,45,325,176
450.8,20,236,43,323,176
451.0,20,235,43,320,177
451.2,20,232,43,316,177
451.4,20,230,44,313,175
451.6,20,228,44,310,174
452.0,27,220,158,230,171
452.2,15,357,173,364,183
452.2,27,226,158,235,171
452.2,16,442,171,450,182
452.2,17,417,174,424,184
452.4,15,355,173,363,182
452.4,27,234,160,243,173
452.4,16,443,172,452,183
452.4,28,384,169,392,180
452.6,28,382,169,390,180
452.6,27,243,157,252,170
452.6,17,413,173,421,183
452.6,16,444,169,453,180
452.8,28,379,169,387,180
452.8,17,412,173,420,183
452.8,15,348,170,356,181
452.8,16,443,168,452,180
452.8,27,250,157,258,170
453.0,17,412,172,420,183
453.0,15,346,169,354,180
453.0,28,377,165,386,177
453.0,16,440,169,450,180
453.0,27,254,158,263,170
453.2,17,411,169,420,181
453.2,15,345,168,353,178
453.2,16,440,167,449,179
453.2,27,258,160,267,172
453.2,28,375,167,384,179
453.4,17,409,171,418,183
453.4,14,374,166,383,179
453.4,16,441,168,451,181
453.4,15,341,169,350,180
453.4,27,261,160,269,171
453.6,14,370,165,379,177
453.6,16,440,165,450,178
453.6,15,336,166,346,177
453.6,17,407,169,416,180
453.6,27,267,161,274,172
453.8,17,405,169,415,181
453.8,14,366,168,375,181
453.8,15,332,165,341,177
453.8,16,437,165,446,177
454.0,17,404,168,413,180
454.0,15,328,165,338,176
454.0,29,361,168,370,180
454.0,16,431,164,442,177
454.2,15,320,163,330,175
454.2,17,400,166,410,178
454.2,29,359,166,369,179
454.2,16,430,162,441,175
454.4,17,397,167,407,180
454.4,15,312,162,322,175
454.4,29,357,167,368,181
454.4,16,428,164,439,178
454.6,14,352,159,364,174
454.6,15,305,158,316,172
454.6,17,393,163,403,177
454.6,16,426,159,439,175
454.8,14,346,158,358,174
454.8,15,300,159,311,172
454.8,16,423,159,435,175
454.8,17,389,164,400,178
455.0,14,339,157,352,173
455.0,16,419,157,431,174
455.0,17,386,162,397,176
455.0,15,294,157,306,171
455.2,16,418,154,431,172
455.2,14,334,153,347,169
455.2,15,287,157,299,172
455.2,17,381,159,393,174
455.4,14,326,155,340,172
455.4,15,279,152,292,167
455.4,17,376,161,389,177
455.4,16,419,154,433,173
455.6,14,318,150,332,168
455.6,16,417,148,431,167
455.6,15,272,151,286,168
455.6,17,371,156,384,172
455.8,14,308,145,323,164
455.8,17,369,157,382,174
455.8,15,264,148,278,165
455.8,16,411,148,427,169
456.0,14,297,148,312,167
456.0,16,405,144,420,166
456.0,15,251,149,266,169
456.0,17,366,154,379,171
456.2,14,289,140,305,161
456.2,17,359,150,374,169
456.2,16,402,141,418,164
456.2,15,235,144,251,165
456.4,14,284,139,300,161
456.4,17,349,150,364,171
456.4,15,222,139,238,160
456.4,16,398,141,416,166
456.6,14,276,138,294,162
456.6,16,393,131,412,158
456.6,17,338,143,355,165
456.6,15,210,137,228,159
456.8,16,384,131,404,159
456.8,15,195,133,213,156
456.8,14,264,128,283,153
456.8,17,329,145,346,168
457.0,14,248,129,268,157
457.0,16,373,126,394,156
457.0,17,321,139,340,164
457.0,15,176,131,196,155
457.2,14,230,122,252,150
457.2,16,367,120,390,151
457.2,17,313,137,332,162
457.2,15,158,122,179,148
457.4,14,217,115,240,144
457.4,16,361,121,388,154
457.4,15,141,119,164,148
457.4,17,300,134,321,163
457.6,14,204,117,228,149
457.6,16,356,108,382,143
457.6,17,288,125,310,155
457.6,15,122,111,146,141
457.6,-1,436,172,443,181
457.8,16,344,106,372,144
457.8,14,187,103,212,135
457.8,17,275,125,298,158
457.8,15,96,109,122,141
458.0,16,328,98,359,139
458.0,14,162,97,190,132
458.0,15,60,96,89,130
458.0,17,262,114,287,150
458.2,20,228,37,310,170
458.4,20,233,37,316,166
458.6,20,233,38,318,165
458.8,20,232,42,316,175
459.0,20,229,46,314,182
459.2,20,232,47,316,184
459.4,20,231,46,315,181
459.6,20,228,46,310,178
459.8,13,320,65,419,204
460.0,13,324,58,424,194
460.2,13,318,71,421,214
460.4,13,311,83,416,221
460.6,13,309,74,414,214
460.8,13,318,66,416,202
461.0,15,222,53,300,163
461.2,15,224,54,302,157
461.4,15,224,53,303,159
461.6,15,225,52,302,159
461.8,15,225,53,302,156
462.0,15,224,53,303,158
462.2,15,224,53,303,157
462.4,15,225,53,303,156
462.6,15,225,54,303,153
462.8,15,225,54,303,153
463.0,20,227,36,309,167
463.2,20,232,40,314,176
463.4,20,231,42,313,177
463.6,20,224,40,309,171
463.8,20,221,41,306,172
464.0,20,218,40,305,171
464.2,20,221,42,306,175
464.4,20,225,41,308,173
464.6,20,225,41,308,170
464.8,20,225,41,308,170
465.0,20,231,40,313,175
465.2,20,232,45,314,180
465.4,20,226,43,311,176
465.6,20,221,39,305,169
465.8,20,216,39,301,164
466.0,20,217,40,302,165
466.2,20,217,41,302,165
466.4,20,220,42,305,166
466.6,20,222,42,306,170
466.8,20,222,40,305,172
467.0,20,222,40,305,170
467.2,20,222,39,306,171
467.4,20,222,39,306,171
467.6,20,222,39,306,171
467.8,20,222,40,305,171
468.0,20,221,41,305,169
468.2,20,222,41,305,169
468.4,15,328,78,356,115
468.4,13,223,62,244,91
468.4,16,191,49,227,100
468.4,17,292,145,326,196
468.4,14,474,61,498,111
468.4,-1,52,91,64,107
468.6,13,234,59,258,89
468.6,15,331,77,356,115
468.6,16,192,51,227,100
468.6,17,292,146,326,197
468.6,14,469,59,494,110
468.8,13,240,49,264,80
468.8,14,459,62,485,111
468.8,16,195,52,229,101
468.8,15,344,78,367,117
468.8,17,290,146,326,198
469.0,13,236,50,262,84
469.0,16,206,53,238,101
469.0,17,290,146,326,198
469.0,14,448,63,474,113
469.0,15,357,77,378,117
469.2,13,232,43,258,81
469.2,14,439,66,466,115
469.2,17,291,146,325,198
469.2,16,219,56,246,99
469.2,15,365,75,387,114
469.2,-1,53,88,65,104
469.4,13,239,38,265,74
469.4,17,291,146,326,197
469.4,16,220,55,247,98
469.4,14,436,67,464,116
469.4,18,51,87,65,104
469.4,15,368,71,390,110
469.6,13,254,36,285,73
469.6,17,293,146,326,197
469.6,16,217,52,243,97
469.6,14,435,67,463,115
469.6,15,370,71,391,108
469.6,18,50,88,64,104
469.8,13,278,36,309,78
469.8,17,293,147,326,196
469.8,15,371,70,393,107
469.8,14,437,65,464,115
469.8,16,214,50,240,97
469.8,18,50,89,64,105
470.0,13,292,34,324,75
470.0,17,293,148,327,196
470.0,16,216,50,241,96
470.0,15,374,69,397,107
470.0,14,438,66,464,115
470.0,18,51,90,63,104
470.2,13,295,32,328,74
470.2,17,295,148,328,196
470.2,15,376,70,400,108
470.2,16,217,48,242,96
470.2,14,441,64,466,114
470.2,18,50,90,63,105
470.4,13,289,28,323,73
470.4,17,296,147,328,197
470.4,14,444,62,471,113
470.4,18,49,90,62,106
470.4,16,214,46,241,95
470.4,15,381,69,405,109
470.6,13,280,24,313,68
470.6,17,295,148,328,198
470.6,16,212,46,240,95
470.6,18,49,92,63,107
470.6,14,447,63,474,112
470.6,15,382,69,407,112
470.8,13,275,26,308,70
470.8,17,295,150,327,199
470.8,15,377,73,406,114
470.8,18,50,92,64,109
470.8,16,211,47,238,97
470.8,14,449,64,476,114
471.0,17,294,152,327,201
471.0,15,373,76,402,117
471.0,13,275,29,309,72
471.0,16,209,48,237,98
471.0,18,51,94,64,111
471.0,14,449,66,477,115
471.2,13,278,30,312,72
471.2,17,294,155,327,202
471.2,15,370,80,400,121
471.2,16,209,50,237,99
471.2,18,51,96,64,112
471.2,14,449,67,479,117
471.4,20,224,41,307,174
471.6,20,223,39,307,172
471.8,20,223,39,307,174
472.0,20,223,40,307,175
472.2,20,224,40,308,173
472.4,20,223,42,307,172
472.6,20,223,42,307,172
472.8,20,223,42,307,172
473.0,13,301,35,334,79
473.0,15,375,87,406,124
473.0,16,218,53,253,103
473.0,14,469,67,503,117
473.0,17,316,152,344,197
473.0,18,68,97,80,112
473.2,13,300,34,332,78
473.2,16,219,54,253,102
473.2,14,473,68,509,117
473.2,17,317,153,344,197
473.2,18,67,97,78,112
473.2,-1,369,88,400,125
473.4,13,300,34,332,77
473.4,14,478,68,515,118
473.4,15,369,87,400,125
473.4,16,227,55,258,104
473.4,18,65,96,77,111
473.4,17,318,151,344,198
473.6,13,302,35,334,78
473.6,15,370,86,400,124
473.6,14,481,69,519,119
473.6,16,230,57,260,106
473.6,17,316,151,346,202
473.6,18,61,97,73,111
473.8,13,305,37,337,78
473.8,15,368,84,398,123
473.8,16,231,58,262,107
473.8,14,480,71,519,122
473.8,17,313,155,347,204
473.8,18,62,97,73,111
474.0,15,366,83,395,122
474.0,13,306,38,337,80
474.0,16,234,57,263,107
474.0,14,476,70,517,123
474.0,17,312,155,349,206
474.0,18,62,97,73,111
474.2,15,373,83,404,124
474.2,13,305,39,336,80
474.2,16,234,58,264,107
474.2,17,314,152,351,203
474.2,14,471,72,513,125
474.2,18,62,97,74,112
474.4,13,304,38,336,80
474.4,15,386,85,419,126
474.4,14,468,73,511,126
474.4,16,234,57,265,107
474.4,17,312,153,347,201
474.4,18,62,98,73,112
474.6,16,230,63,267,111
474.6,13,306,39,337,80
474.6,14,467,74,509,128
474.6,15,410,89,443,127
474.6,17,312,153,348,202
474.6,18,62,97,73,112
474.8,13,313,40,344,80
474.8,17,326,149,363,199
474.8,15,441,93,474,131
474.8,14,468,76,510,128
474.8,16,241,63,279,111
474.8,18,63,97,74,112
475.0,13,315,40,347,82
475.0,14,470,75,513,127
475.0,17,332,149,368,203
475.0,16,252,61,290,111
475.0,18,64,97,75,111
475.2,13,305,36,338,79
475.2,14,475,74,519,126
475.2,16,262,62,301,112
475.2,17,338,148,374,203
475.4,13,302,35,336,79
475.4,14,478,73,521,125
475.4,17,350,153,386,206
475.4,16,271,63,311,114
475.4,18,64,97,75,112
475.6,15,567,97,601,136
475.6,13,316,40,346,80
475.6,17,371,152,409,210
475.6,14,472,73,510,125
475.6,16,279,64,319,115
475.8,15,588,91,623,133
475.8,14,490,69,530,123
475.8,16,292,59,332,112
475.8,17,398,156,434,214
475.8,13,321,40,350,82
475.8,18,66,97,76,111
476.0,-1,551,70,598,126
476.0,16,311,52,353,111
476.0,15,611,95,645,133
476.0,17,430,158,466,217
476.0,18,67,97,77,112
476.2,17,466,158,503,219
476.2,16,343,59,378,113
476.2,18,69,97,79,111
476.4,16,377,58,408,113
476.4,17,514,168,545,224
476.4,15,624,93,649,127
476.4,18,70,96,81,112
476.6,16,415,59,446,112
476.6,18,72,97,83,112
476.6,-1,561,177,592,229
476.8,16,440,50,476,113
476.8,18,73,97,84,112
477.0,16,479,47,523,114
477.0,18,73,97,85,111
477.2,16,524,47,569,117
477.2,13,451,51,490,100
477.2,18,73,97,85,112
477.4,16,579,35,627,115
477.4,13,469,46,513,100
477.4,18,74,97,86,111
477.6,13,511,44,555,98
477.6,18,76,97,87,112
477.8,13,564,37,609,94
477.8,18,76,97,88,113
478.0,18,76,98,88,113
478.0,-1,416,132,429,149
478.2,0,271,51,404,244
478.4,0,271,52,404,244
478.6,0,272,53,404,244
478.8,0,272,54,405,244
479.0,0,273,55,406,245
479.2,0,274,54,407,245
479.4,0,276,55,409,244
479.6,0,277,56,410,244
479.8,0,278,57,410,245
480.0,0,279,54,411,245
480.2,0,280,51,412,243
480.4,0,282,50,417,242
480.6,7,382,40,405,72
480.6,8,441,138,455,162
480.6,3,365,140,382,165
480.6,-1,245,105,263,129
480.8,7,382,40,405,73
480.8,8,441,138,455,162
480.8,3,365,140,381,164
480.8,8,250,101,266,123
481.0,7,382,40,405,72
481.0,3,365,139,381,164
481.0,8,441,138,455,162
481.2,7,382,40,405,72
481.2,3,366,137,382,164
481.2,8,441,138,454,161
481.4,7,382,40,405,73
481.4,8,440,138,454,161
481.4,3,368,136,384,162
481.6,7,385,40,407,73
481.6,8,441,138,455,162
481.6,3,373,134,389,161
481.8,7,403,43,426,75
481.8,3,392,136,409,162
481.8,8,459,141,472,164
482.0,7,432,44,454,77
482.0,3,423,141,439,165
482.0,8,486,143,500,166
482.2,7,463,47,486,80
482.2,3,454,142,470,167
482.2,8,516,147,529,169
